n_steps_real,n_steps_expected,time
10,30.116704312110457,0.0010488000000066222
40,30.116704312110457,0.004871700000009582
15,30.116704312110457,0.0011770000000126402
44,30.116704312110457,0.002501499999993939
49,30.116704312110457,0.004255299999996964
18,30.116704312110457,0.0022178000000110387
42,30.116704312110457,0.006242800000009652
16,30.116704312110457,0.002194199999991042
26,30.116704312110457,0.003355200000001446
20,30.116704312110457,0.0030895000000015216
47,30.116704312110457,0.0027366999999998143
53,30.116704312110457,0.004277099999995926
28,30.116704312110457,0.0017047000000047774
30,30.116704312110457,0.002164299999989794
27,30.116704312110457,0.0020990000000011833
40,30.116704312110457,0.004762400000004163
22,30.116704312110457,0.0028987000000029184
10,30.116704312110457,0.0011106000000040694
38,30.116704312110457,0.002967299999994566
70,30.116704312110457,0.006866200000004596
17,30.116704312110457,0.0008908000000076299
25,30.116704312110457,0.002309900000000198
20,30.116704312110457,0.0016997999999972535
34,30.116704312110457,0.001974799999999277
33,30.116704312110457,0.0022575999999929763
28,30.116704312110457,0.0014776999999952523
48,30.116704312110457,0.0024566999999962036
61,30.116704312110457,0.0035412000000007993
82,30.116704312110457,0.004772099999996726
37,30.116704312110457,0.002648299999989945
17,30.116704312110457,0.0009068999999897187
30,30.116704312110457,0.0015946999999982836
21,30.116704312110457,0.0011490999999921314
31,30.116704312110457,0.00216700000000003
21,30.116704312110457,0.0017525000000091495
10,30.116704312110457,0.0005411000000066224
34,30.116704312110457,0.001832500000006121
29,30.116704312110457,0.0016281000000049062
34,30.116704312110457,0.001978799999989178
17,30.116704312110457,0.001097099999995521
34,30.116704312110457,0.0019889000000006263
45,30.116704312110457,0.0025806999999957725
58,30.116704312110457,0.007193899999990094
19,30.116704312110457,0.0020614000000023225
12,30.116704312110457,0.00131319999999846
23,30.116704312110457,0.0024999999999977263
26,30.116704312110457,0.002817800000002535
18,30.116704312110457,0.0024071999999932814
16,30.116704312110457,0.0022117000000037024
32,30.116704312110457,0.002541000000007898
16,30.116704312110457,0.0010963999999944463
27,30.116704312110457,0.001818499999998835
27,30.116704312110457,0.0014191000000067788
43,30.116704312110457,0.0022104000000098267
38,30.116704312110457,0.0019757999999967524
18,30.116704312110457,0.0009182000000009793
28,30.116704312110457,0.0018591999999983955
17,30.116704312110457,0.0010989000000023452
28,30.116704312110457,0.0014764000000013766
28,30.116704312110457,0.0014252999999939675
21,30.116704312110457,0.0011465000000043801
67,30.116704312110457,0.005960999999999217
68,30.116704312110457,0.0038949000000059186
33,30.116704312110457,0.0037319999999994025
25,30.116704312110457,0.0023547999999919966
16,30.116704312110457,0.0009373999999979787
21,30.116704312110457,0.002323899999993273
24,30.116704312110457,0.002057000000007747
21,30.116704312110457,0.0010797000000053458
35,30.116704312110457,0.0022685999999936257
31,30.116704312110457,0.004407099999994557
39,30.116704312110457,0.004863100000008558
18,30.116704312110457,0.0019570999999984906
24,30.116704312110457,0.0026045000000038954
47,30.116704312110457,0.005495100000004527
22,30.116704312110457,0.002996899999999414
77,30.116704312110457,0.0056320000000056325
9,30.116704312110457,0.0005358000000086349
25,30.116704312110457,0.002411899999998468
20,30.116704312110457,0.0022759999999948377
31,30.116704312110457,0.00423059999999964
43,30.116704312110457,0.0055250999999998385
18,30.116704312110457,0.0019766000000061013
15,30.116704312110457,0.0018504000000092446
23,30.116704312110457,0.0028250000000014097
118,30.116704312110457,0.010759600000000091
36,30.116704312110457,0.0070716999999973496
23,30.116704312110457,0.002696400000004928
53,30.116704312110457,0.009778699999998253
11,30.116704312110457,0.002615800000000945
30,30.116704312110457,0.005650099999996883
19,30.116704312110457,0.004009799999991515
22,30.116704312110457,0.004154499999998507
21,30.116704312110457,0.0050426999999899635
20,30.116704312110457,0.004683600000007004
24,30.116704312110457,0.0046508000000073935
19,30.116704312110457,0.0031807000000014796
72,30.116704312110457,0.00808119999999235
44,30.116704312110457,0.00340390000000923
14,30.116704312110457,0.000881800000001931
21,30.116704312110457,0.0014224999999896681
32,30.116704312110457,0.002231899999998177
9,30.116704312110457,0.0009092000000094913
24,30.116704312110457,0.00220400000000609
37,30.116704312110457,0.004029099999996788
20,30.116704312110457,0.0014389999999906422
38,30.116704312110457,0.00263629999999182
33,30.116704312110457,0.002326600000003509
30,30.116704312110457,0.0015289000000109354
35,30.116704312110457,0.0017801000000048361
19,30.116704312110457,0.0010072999999977128
30,30.116704312110457,0.0016291000000023814
31,30.116704312110457,0.002070200000005684
11,30.116704312110457,0.0008588999999972202
20,30.116704312110457,0.001672400000003904
55,30.116704312110457,0.009613500000000386
69,30.116704312110457,0.00414019999999482
16,30.116704312110457,0.0009057000000041171
52,30.116704312110457,0.004775399999999763
26,30.116704312110457,0.0015848000000033835
43,30.116704312110457,0.0028758999999922708
15,30.116704312110457,0.0007654999999999745
25,30.116704312110457,0.0012842000000006237
25,30.116704312110457,0.0016262000000040189
26,30.116704312110457,0.001367500000000632
24,30.116704312110457,0.0013687999999945077
16,30.116704312110457,0.0009313000000048532
28,30.116704312110457,0.0024657000000019025
24,30.116704312110457,0.0014548999999988155
55,30.116704312110457,0.005141000000008944
79,30.116704312110457,0.004469199999988405
24,30.116704312110457,0.0012339999999966267
30,30.116704312110457,0.0018873000000070306
13,30.116704312110457,0.0006814999999988913
20,30.116704312110457,0.002105299999996646
35,30.116704312110457,0.0024992999999966514
30,30.116704312110457,0.0020295000000061236
36,30.116704312110457,0.0021363000000036436
31,30.116704312110457,0.0025377999999989242
39,30.116704312110457,0.0029597999999992908
16,30.116704312110457,0.0009699000000011893
19,30.116704312110457,0.0023113000000023476
18,30.116704312110457,0.0013143000000042093
26,30.116704312110457,0.0015664000000015221
19,30.116704312110457,0.0011372000000022808
26,30.116704312110457,0.001575199999990673
18,30.116704312110457,0.0010891000000015083
16,30.116704312110457,0.0009677999999979647
25,30.116704312110457,0.0019786000000010517
12,30.116704312110457,0.0011540999999937185
11,30.116704312110457,0.0008598000000006323
25,30.116704312110457,0.0017587999999904014
21,30.116704312110457,0.0011415999999968562
29,30.116704312110457,0.00236929999999802
18,30.116704312110457,0.0010001999999929012
10,30.116704312110457,0.0005435000000062473
60,30.116704312110457,0.0049886000000043396
26,30.116704312110457,0.002932000000001267
27,30.116704312110457,0.002409299999996506
10,30.116704312110457,0.0007750999999984742
14,30.116704312110457,0.0013188000000070588
51,30.116704312110457,0.004924799999997731
16,30.116704312110457,0.0014778999999975895
73,30.116704312110457,0.005096999999992136
18,30.116704312110457,0.002363500000001295
12,30.116704312110457,0.0015401999999937743
7,30.116704312110457,0.00041430000000275413
13,30.116704312110457,0.0006872999999956164
30,30.116704312110457,0.002136399999997707
22,30.116704312110457,0.0019792999999879157
36,30.116704312110457,0.002240899999989665
28,30.116704312110457,0.0016378999999915322
14,30.116704312110457,0.0007183000000026141
18,30.116704312110457,0.0009586999999982027
86,30.116704312110457,0.005065900000005286
28,30.116704312110457,0.0015074000000083743
14,30.116704312110457,0.0015994000000034703
18,30.116704312110457,0.001493100000004688
14,30.116704312110457,0.0011884999999978163
16,30.116704312110457,0.0011912999999879048
38,30.116704312110457,0.0024978000000004386
28,30.116704312110457,0.0016184999999921956
36,30.116704312110457,0.0018646999999987202
31,30.116704312110457,0.0024812000000054013
47,30.116704312110457,0.0024113000000056672
45,30.116704312110457,0.004385100000007469
20,30.116704312110457,0.001679699999996842
25,30.116704312110457,0.0017351000000047634
22,30.116704312110457,0.0012715000000014243
58,30.116704312110457,0.0033523000000030834
22,30.116704312110457,0.0011599999999987176
30,30.116704312110457,0.0022084000000006654
28,30.116704312110457,0.0021878999999955795
17,30.116704312110457,0.0008647000000081562
19,30.116704312110457,0.000984399999993002
25,30.116704312110457,0.0015025999999949136
35,30.116704312110457,0.0029356999999947675
62,30.116704312110457,0.006461699999988468
15,30.116704312110457,0.0019247999999976173
44,30.116704312110457,0.004814699999997174
53,30.116704312110457,0.0060363000000052125
21,30.116704312110457,0.002928599999989956
22,30.116704312110457,0.0037920000000042364
25,30.116704312110457,0.0027327999999897656
40,30.116704312110457,0.004350200000004634
12,30.116704312110457,0.0013764999999921201
32,30.116704312110457,0.0035110999999972137
45,30.116704312110457,0.0047370999999998276
20,30.116704312110457,0.0010400999999973237
24,30.116704312110457,0.0019527000000039152
25,30.116704312110457,0.0017744000000021742
90,30.116704312110457,0.008037000000001626
11,30.116704312110457,0.0010522000000037224
31,30.116704312110457,0.0016277000000002317
33,30.116704312110457,0.0017615000000006376
30,30.116704312110457,0.0015240000000034115
18,30.116704312110457,0.0009238000000095781
26,30.116704312110457,0.0013208999999960724
43,30.116704312110457,0.003062700000000973
26,30.116704312110457,0.0014014000000059923
25,30.116704312110457,0.0013506999999890468
24,30.116704312110457,0.00141999999999598
30,30.116704312110457,0.0017095000000040272
15,30.116704312110457,0.0008354999999937718
59,30.116704312110457,0.0037279000000012275
28,30.116704312110457,0.0015305000000012114
21,30.116704312110457,0.0011618000000055417
22,30.116704312110457,0.0013377000000076578
14,30.116704312110457,0.0007985000000019227
54,30.116704312110457,0.003094599999997172
16,30.116704312110457,0.0009089000000130909
40,30.116704312110457,0.0022369999999938273
15,30.116704312110457,0.000830800000002796
22,30.116704312110457,0.0012384999999994761
42,30.116704312110457,0.002472800000006714
35,30.116704312110457,0.001981200000003014
38,30.116704312110457,0.002559699999991949
40,30.116704312110457,0.0022622000000041
25,30.116704312110457,0.0013849999999990814
37,30.116704312110457,0.002142300000002706
38,30.116704312110457,0.002166300000013166
13,30.116704312110457,0.0007482999999979256
15,30.116704312110457,0.00105270000000246
42,30.116704312110457,0.0048478999999872485
68,30.116704312110457,0.00472220000000334
62,30.116704312110457,0.003224399999993466
34,30.116704312110457,0.0017778999999933376
30,30.116704312110457,0.0017110999999943033
26,30.116704312110457,0.0014994000000001506
27,30.116704312110457,0.0022946999999930995
127,30.116704312110457,0.009587699999997312
34,30.116704312110457,0.003148899999999344
12,30.116704312110457,0.0007852000000099224
27,30.116704312110457,0.001723099999992428
13,30.116704312110457,0.0006798000000003412
21,30.116704312110457,0.0014339000000092028
52,30.116704312110457,0.0031773000000043794
43,30.116704312110457,0.0022462000000018634
13,30.116704312110457,0.0006687999999996919
18,30.116704312110457,0.000918699999999717
16,30.116704312110457,0.0009097000000082289
13,30.116704312110457,0.0008430000000032578
18,30.116704312110457,0.001284400000002961
30,30.116704312110457,0.0023697000000026947
20,30.116704312110457,0.002437200000002804
94,30.116704312110457,0.008079800000004411
24,30.116704312110457,0.0022561999999908267
21,30.116704312110457,0.0017070999999901915
43,30.116704312110457,0.0027903000000009115
19,30.116704312110457,0.0009687000000013768
36,30.116704312110457,0.0030033000000031507
38,30.116704312110457,0.00397519999999929
24,30.116704312110457,0.0019548000000071397
20,30.116704312110457,0.00135190000000307
14,30.116704312110457,0.0010283999999955995
10,30.116704312110457,0.0005500999999981104
42,30.116704312110457,0.002885400000010918
21,30.116704312110457,0.0015750999999966098
20,30.116704312110457,0.0014584999999982529
29,30.116704312110457,0.0017394000000052756
21,30.116704312110457,0.001169999999987681
25,30.116704312110457,0.0015125999999980877
13,30.116704312110457,0.0010991999999987456
31,30.116704312110457,0.0033103999999894995
17,30.116704312110457,0.0014936999999974887
33,30.116704312110457,0.0032457000000079006
83,30.116704312110457,0.005100899999987973
26,30.116704312110457,0.0015626999999938107
17,30.116704312110457,0.0008675999999923079
50,30.116704312110457,0.0028277999999914982
19,30.116704312110457,0.0016324999999994816
33,30.116704312110457,0.002501399999999876
18,30.116704312110457,0.0009205000000065411
13,30.116704312110457,0.0007206000000081758
11,30.116704312110457,0.0006472000000030675
23,30.116704312110457,0.001357600000005732
22,30.116704312110457,0.001161899999999605
48,30.116704312110457,0.0029734000000019023
16,30.116704312110457,0.0008146000000124332
33,30.116704312110457,0.0017514999999974634
32,30.116704312110457,0.0017151999999924783
22,30.116704312110457,0.0012643000000025495
15,30.116704312110457,0.0011650999999943679
44,30.116704312110457,0.0027523999999914395
36,30.116704312110457,0.002092200000006983
27,30.116704312110457,0.0016068999999987454
24,30.116704312110457,0.0014263999999997168
34,30.116704312110457,0.0020167999999927133
44,30.116704312110457,0.003954199999995467
13,30.116704312110457,0.0014785000000046011
43,30.116704312110457,0.003180400000005079
35,30.116704312110457,0.004100800000003346
37,30.116704312110457,0.004101000000005683
8,30.116704312110457,0.0008863999999988437
55,30.116704312110457,0.004691600000001017
34,30.116704312110457,0.0023604000000005954
18,30.116704312110457,0.0012415000000061127
30,30.116704312110457,0.001751099999992789
44,30.116704312110457,0.0022457000000031258
19,30.116704312110457,0.001396099999993794
20,30.116704312110457,0.0014031999999986056
14,30.116704312110457,0.0015568999999970856
35,30.116704312110457,0.002713499999998703
28,30.116704312110457,0.0024920000000037135
17,30.116704312110457,0.001695400000002678
21,30.116704312110457,0.0011976999999916416
28,30.116704312110457,0.0017275999999952774
25,30.116704312110457,0.0013646999999963327
15,30.116704312110457,0.0007742999999891254
22,30.116704312110457,0.0011493999999885318
7,30.116704312110457,0.0003588000000007696
27,30.116704312110457,0.0013991000000004306
58,30.116704312110457,0.003984600000009664
73,30.116704312110457,0.006935099999992644
46,30.116704312110457,0.002845699999994622
12,30.116704312110457,0.0006208000000071934
33,30.116704312110457,0.0016842999999937547
16,30.116704312110457,0.0008142000000077587
12,30.116704312110457,0.0006144999999975198
20,30.116704312110457,0.001368300000009981
25,30.116704312110457,0.001376299999989783
22,30.116704312110457,0.001294299999997861
26,30.116704312110457,0.0015764999999987594
18,30.116704312110457,0.001033900000010135
13,30.116704312110457,0.0007580999999987625
14,30.116704312110457,0.0008080999999862115
22,30.116704312110457,0.0012554000000051246
32,30.116704312110457,0.001826699999995185
44,30.116704312110457,0.0025117999999935137
44,30.116704312110457,0.0027934000000016113
20,30.116704312110457,0.001134800000002656
36,30.116704312110457,0.0020630000000068094
77,30.116704312110457,0.005536699999993289
34,30.116704312110457,0.0017976000000032855
107,30.116704312110457,0.007233700000000454
78,30.116704312110457,0.004445499999988556
32,30.116704312110457,0.0018222999999863987
58,30.116704312110457,0.0034394000000048663
47,30.116704312110457,0.0026589000000001306
45,30.116704312110457,0.002615900000009219
36,30.116704312110457,0.002400300000005018
23,30.116704312110457,0.001610800000008794
87,30.116704312110457,0.005005900000000452
32,30.116704312110457,0.001826900000011733
12,30.116704312110457,0.0007903999999996358
25,30.116704312110457,0.0014921000000072127
29,30.116704312110457,0.0020840999999904852
95,30.116704312110457,0.005448999999998705
39,30.116704312110457,0.002935399999998367
34,30.116704312110457,0.004146700000006831
64,30.116704312110457,0.004987999999997328
84,30.116704312110457,0.00506659999999215
73,30.116704312110457,0.0037594000000069627
17,30.116704312110457,0.0009074000000026672
23,30.116704312110457,0.0014821999999981017
34,30.116704312110457,0.0021470000000078926
38,30.116704312110457,0.002160199999991619
59,30.116704312110457,0.0033481999999906975
36,30.116704312110457,0.002062800000004472
58,30.116704312110457,0.003393200000004981
30,30.116704312110457,0.0017038000000013653
18,30.116704312110457,0.0012868000000025859
8,30.116704312110457,0.00046050000000263935
18,30.116704312110457,0.0010252000000008366
26,30.116704312110457,0.0014527000000015278
112,30.116704312110457,0.006512200000003077
10,30.116704312110457,0.0005814000000015085
26,30.116704312110457,0.0015104999999948632
60,30.116704312110457,0.0042630000000087875
31,30.116704312110457,0.002380600000009281
20,30.116704312110457,0.0016473000000019056
41,30.116704312110457,0.004413499999998294
87,30.116704312110457,0.006001799999992841
25,30.116704312110457,0.0025241999999963127
25,30.116704312110457,0.00132619999999406
18,30.116704312110457,0.0026811999999978298
36,30.116704312110457,0.005341299999997773
36,30.116704312110457,0.004457399999992617
28,30.116704312110457,0.003150800000000231
30,30.116704312110457,0.003069199999998773
23,30.116704312110457,0.0026639000000017177
38,30.116704312110457,0.0035865999999913356
34,30.116704312110457,0.0021617000000020425
37,30.116704312110457,0.0028366000000090708
15,30.116704312110457,0.001475799999994365
47,30.116704312110457,0.0030383999999941125
37,30.116704312110457,0.0020378000000107477
45,30.116704312110457,0.002598399999996559
15,30.116704312110457,0.0009167999999988297
29,30.116704312110457,0.0018381000000005088
22,30.116704312110457,0.0013197000000104708
18,30.116704312110457,0.001012400000007574
9,30.116704312110457,0.0005053999999944381
26,30.116704312110457,0.0014533000000085394
25,30.116704312110457,0.0014245999999928927
9,30.116704312110457,0.0005141999999977998
26,30.116704312110457,0.0014945000000068376
14,30.116704312110457,0.0010127999999980375
25,30.116704312110457,0.0015445000000084974
64,30.116704312110457,0.006734499999993204
74,30.116704312110457,0.0042636999999956515
34,30.116704312110457,0.001825099999990698
49,30.116704312110457,0.0030843999999916605
22,30.116704312110457,0.0012909000000007609
83,30.116704312110457,0.009572500000004425
22,30.116704312110457,0.002387299999995207
93,30.116704312110457,0.005469299999987243
22,30.116704312110457,0.0012389000000041506
24,30.116704312110457,0.0013517000000007329
30,30.116704312110457,0.0033333999999882735
90,30.116704312110457,0.00845129999999017
60,30.116704312110457,0.003715099999993754
25,30.116704312110457,0.0017054999999999154
12,30.116704312110457,0.0009006999999883192
40,30.116704312110457,0.003228800000002252
79,30.116704312110457,0.009023299999995515
21,30.116704312110457,0.001318100000005984
35,30.116704312110457,0.002216899999993416
9,30.116704312110457,0.0011951999999979535
63,30.116704312110457,0.008473399999999742
15,30.116704312110457,0.000884999999996694
12,30.116704312110457,0.0007202999999975646
20,30.116704312110457,0.0012083999999958905
31,30.116704312110457,0.0017785000000003492
8,30.116704312110457,0.0005658000000039465
19,30.116704312110457,0.002025700000004349
12,30.116704312110457,0.0009591000000028771
19,30.116704312110457,0.0022034999999931415
25,30.116704312110457,0.0016774000000054912
20,30.116704312110457,0.0013636999999988575
41,30.116704312110457,0.0030047000000053004
71,30.116704312110457,0.00400569999999334
18,30.116704312110457,0.0010134999999991123
22,30.116704312110457,0.00116119999999853
40,30.116704312110457,0.0031469000000043934
23,30.116704312110457,0.001932699999997567
38,30.116704312110457,0.0025134999999920637
16,30.116704312110457,0.0009295999999920923
36,30.116704312110457,0.0019348000000007914
11,30.116704312110457,0.0005595000000084838
25,30.116704312110457,0.0013582000000127437
15,30.116704312110457,0.000857100000004607
34,30.116704312110457,0.002319599999992761
25,30.116704312110457,0.0012925000000052478
20,30.116704312110457,0.0023275000000069213
20,30.116704312110457,0.002813799999998423
35,30.116704312110457,0.004070200000001023
19,30.116704312110457,0.002179400000002829
34,30.116704312110457,0.00379069999999615
43,30.116704312110457,0.005163199999998369
49,30.116704312110457,0.0054871999999903665
77,30.116704312110457,0.005914399999994657
21,30.116704312110457,0.0011179999999910706
19,30.116704312110457,0.0019349000000090655
24,30.116704312110457,0.003154000000009205
15,30.116704312110457,0.0017457999999948015
24,30.116704312110457,0.0027926000000064732
17,30.116704312110457,0.002064300000000685
20,30.116704312110457,0.0024364000000076658
25,30.116704312110457,0.0028393999999991593
33,30.116704312110457,0.003906599999993432
35,30.116704312110457,0.004014299999994364
20,30.116704312110457,0.002594200000004321
37,30.116704312110457,0.004042200000000662
33,30.116704312110457,0.004327800000012871
61,30.116704312110457,0.009859500000004573
10,30.116704312110457,0.0013568999999904463
63,30.116704312110457,0.006338299999995911
19,30.116704312110457,0.001391999999995619
40,30.116704312110457,0.0032373000000092134
22,30.116704312110457,0.0016291000000023814
24,30.116704312110457,0.0014946000000009008
10,30.116704312110457,0.0006929999999982783
34,30.116704312110457,0.0020662999999956355
19,30.116704312110457,0.001013899999989576
13,30.116704312110457,0.0008655000000032942
30,30.116704312110457,0.0020582000000075595
40,30.116704312110457,0.0070355000000006385
35,30.116704312110457,0.00291880000000333
18,30.116704312110457,0.0011759000000068909
42,30.116704312110457,0.002619100000003982
17,30.116704312110457,0.001140599999999381
16,30.116704312110457,0.001174400000010678
11,30.116704312110457,0.0007221999999984519
18,30.116704312110457,0.0011081000000103813
40,30.116704312110457,0.0022281999999904656
39,30.116704312110457,0.0024499000000020033
74,30.116704312110457,0.004905799999988858
16,30.116704312110457,0.0009236000000072409
48,30.116704312110457,0.0025494000000065853
28,30.116704312110457,0.0021156999999902837
39,30.116704312110457,0.0029990000000026384
49,30.116704312110457,0.003785100000001762
69,30.116704312110457,0.004904899999999657
58,30.116704312110457,0.003492299999990678
22,30.116704312110457,0.0015338999999983116
20,30.116704312110457,0.0012107999999955155
19,30.116704312110457,0.0013513999999901216
23,30.116704312110457,0.001300699999987387
29,30.116704312110457,0.0019188999999926182
33,30.116704312110457,0.002241800000007288
27,30.116704312110457,0.002353600000006395
35,30.116704312110457,0.0023285999999984597
14,30.116704312110457,0.0009661999999934778
17,30.116704312110457,0.0011018000000007078
20,30.116704312110457,0.0014823000000063757
35,30.116704312110457,0.0027484999999956017
28,30.116704312110457,0.0019049999999936063
32,30.116704312110457,0.0020829000000048836
27,30.116704312110457,0.0017943999999943117
31,30.116704312110457,0.0019018000000130542
10,30.116704312110457,0.0006561999999945556
14,30.116704312110457,0.0007768999999910875
31,30.116704312110457,0.004160499999997569
9,30.116704312110457,0.00115300000000218
54,30.116704312110457,0.003647599999993645
50,30.116704312110457,0.003319000000004735
28,30.116704312110457,0.0018163000000015472
23,30.116704312110457,0.0014139000000028545
149,30.116704312110457,0.010274400000000128
21,30.116704312110457,0.0013175999999930355
23,30.116704312110457,0.0014170999999976175
51,30.116704312110457,0.0031834000000117157
16,30.116704312110457,0.0009938000000033753
20,30.116704312110457,0.0013167000000038342
34,30.116704312110457,0.0021112999999957083
25,30.116704312110457,0.002272899999994138
15,30.116704312110457,0.0010748999999918851
42,30.116704312110457,0.0027599000000009255
26,30.116704312110457,0.0017385999999959267
43,30.116704312110457,0.0027244999999993524
36,30.116704312110457,0.0025406000000032236
13,30.116704312110457,0.0008188000000046713
96,30.116704312110457,0.006379100000003746
38,30.116704312110457,0.0024214999999969677
108,30.116704312110457,0.010250499999997942
44,30.116704312110457,0.0031247000000007574
47,30.116704312110457,0.0032826999999997497
40,30.116704312110457,0.0039759999999944284
29,30.116704312110457,0.0019133999999922935
13,30.116704312110457,0.0009100000000046293
54,30.116704312110457,0.0035785000000032596
28,30.116704312110457,0.0017948999999930493
34,30.116704312110457,0.0023382000000111702
25,30.116704312110457,0.001526100000006636
12,30.116704312110457,0.0007178000000038764
71,30.116704312110457,0.004280399999998963
29,30.116704312110457,0.0018284999999877982
17,30.116704312110457,0.0014171999999916807
35,30.116704312110457,0.0039498000000008915
13,30.116704312110457,0.0015712999999948352
40,30.116704312110457,0.004338899999993373
20,30.116704312110457,0.005012600000000589
33,30.116704312110457,0.0024889000000030137
22,30.116704312110457,0.0011622000000102162
34,30.116704312110457,0.0020762999999988097
19,30.116704312110457,0.001352600000004145
20,30.116704312110457,0.0020751999999930604
132,30.116704312110457,0.012815299999999752
18,30.116704312110457,0.0019941999999986137
12,30.116704312110457,0.00138299999998992
44,30.116704312110457,0.005007700000007276
17,30.116704312110457,0.0019168999999976677
34,30.116704312110457,0.0037171000000029153
75,30.116704312110457,0.008156499999998346
23,30.116704312110457,0.0030064000000038504
11,30.116704312110457,0.0013704999999930578
35,30.116704312110457,0.003799099999994837
91,30.116704312110457,0.011034500000008052
44,30.116704312110457,0.005257199999988416
28,30.116704312110457,0.0030505999999945743
31,30.116704312110457,0.0033664000000044325
7,30.116704312110457,0.0007635999999990872
13,30.116704312110457,0.0016426000000109298
45,30.116704312110457,0.007424000000000319
34,30.116704312110457,0.003701799999987543
11,30.116704312110457,0.0011925000000019281
18,30.116704312110457,0.001960100000005127
7,30.116704312110457,0.0011184000000099559
